income,Col1,Col2,Col3
<=50K,189831.999439043,-5.64088937124255,-7.19468172849522
<=50K,232307.999033555,-6.89991110897428,-8.85218268674576
<=50K,33307.9995492996,-0.981230728070235,-1.37547564745045
<=50K,333676.999243828,-9.92141312742085,-12.5661849720514
<=50K,170651.030701777,1049.92960941589,-8.35897615701015
<=50K,343402.999117936,-10.2099041142543,-12.9442880820246
<=50K,166385.999180395,-4.93875778506037,-6.38190990392151
<=50K,48098.9995772976,-1.42208933966193,-1.91752605848099
<=50K,143061.999536712,-4.25030808692299,-5.4330108344564
<=50K,104703.999591638,-3.10811036124464,-4.00939950968849
>50K,30497.4456592281,15023.0818638591,-27.8101610252447
>50K,174325.227576968,7682.81161837943,-20.2208432519363
<=50K,286674.999225413,-8.52086017670454,-10.8359946463251
>50K,59473.9993969837,-1.7582371603472,-2.37608274954761
>50K,378383.928017539,-14.6030100437939,-1916.28728259045
<=50K,245841.999175449,-7.30463019964689,-9.32842696807521
>50K,274222.227569227,7679.83656387782,-23.9189649457802
<=50K,342574.999305525,-10.1885715832207,-12.867580376921
>50K,206050.999356306,-6.12272014019235,-7.81226144079908
<=50K,234212.999033148,-6.95473338005434,-8.94518339367002
<=50K,145188.999170813,-4.30745773555271,-5.59793612857032
<=50K,233489.99923157,-6.93709215486159,-8.86531664991006
>50K,344128.999173446,-10.2319769605828,-12.963909823103
>50K,171314.999036468,-5.08155384918917,-6.61672104562338
>50K,181484.999372216,-5.39127011630762,-6.9003600881258
>50K,255411.999067795,-7.58735860794855,-9.71334916122503
<=50K,262408.991257475,-8.17403284071665,-222.936883235201
<=50K,199589.999233404,-5.92880701190761,-7.59529986510493
<=50K,84725.999337433,-2.50932876353938,-3.3240747848025
<=50K,184334.998981766,-5.47137667058275,-7.07635685424963
<=50K,102024.999324738,-3.02327835708737,-3.97936764256438
>50K,183898.227563503,7682.52849965881,-20.5990441172209
>50K,55290.9995306929,-1.63555068245325,-2.19408541717949
<=50K,150024.999458575,-4.45594544734069,-5.71412032196202
<=50K,100583.999348378,-2.98177311680065,-3.90864616639035
>50K,181754.999173571,-5.39678521627164,-6.94724331500473
<=50K,150527.999322669,-4.46862145666799,-5.76469118034402
<=50K,107276.999641924,-3.18737731471527,-4.07171597777853
<=50K,247204.999275298,-7.34696310918123,-9.35468951649398
<=50K,291978.999349904,-8.68158726997247,-10.9952051197272
<=50K,270984.99917654,-8.05283158920445,-10.2660074592346
<=50K,62604.9993682339,-1.85152552509926,-2.49237500509251
<=50K,176862.999238326,-5.25173090742105,-6.75653569334853
<=50K,53196.9993378767,-1.57042332408651,-2.15620727102295
<=50K,267775.999261334,-7.96041685248917,-10.1068613092033
<=50K,308204.999298494,-9.16415551019952,-11.6056019367452
<=50K,306382.999210477,-9.10751581087287,-11.569252771519
<=50K,35493.9992040135,-1.04213416399573,-1.5183687637312
<=50K,291967.999281989,-8.67986966530443,-11.0137280277424
<=50K,80932.9370860802,-5.34834169978657,-1675.14739700792
>50K,271827.999126056,-8.07813073601517,-10.2967739714087
<=50K,121992.999166205,-3.61982490563421,-4.702146569569
<=50K,31022.9994960157,-0.91241564116445,-1.30183895172041
<=50K,36424.9995119998,-1.07400058443399,-1.49275637553544
<=50K,407683.999188669,-12.1250009620872,-15.3126142772566
<=50K,241894.938593766,-10.0621866347154,-1637.13625203302
>50K,158554.999252033,-4.705779291136,-6.08677667260311
<=50K,140363.097941323,3320.8297412006,-11.2681433784191
>50K,123428.999182452,-3.65776637381554,-4.81165136317688
<=50K,40059.999618729,-1.18337117335764,-1.61044716765193
<=50K,290285.999295374,-8.63034846162641,-10.9441787585735
<=50K,106168.999405043,-3.1479099898082,-4.11540589959932
<=50K,76486.9993885344,-2.26481183018802,-3.0072937556425
<=50K,437993.999208953,-13.0296286766824,-16.410702409153
>50K,113555.216073561,7294.62159078421,-17.2754078964231
<=50K,160119.999354027,-4.7548492359072,-6.11200562030055
<=50K,343078.934218587,-13.271861997179,-1752.9036270636
<=50K,406662.130295497,4403.89919713734,-23.0738431829312
<=50K,37617.9993885891,-1.10538288795162,-1.59037528158947
<=50K,114157.999504854,-3.3887715953855,-4.37289600412257
<=50K,115561.999359245,-3.42799454211342,-4.46074610483844
>50K,353993.99915755,-10.5254168741829,-13.3336599503053
<=50K,344890.999328556,-10.2587972141468,-12.937752562013
>50K,286749.999097494,-8.52105109648419,-10.867480348012
<=50K,194196.999375871,-5.76989615003027,-7.37022545624321
<=50K,206598.99950578,-6.14291306191858,-7.78133165745598
<=50K,596775.998977749,-17.7529096351208,-22.3607412381121
<=50K,56840.999381084,-1.67958821188672,-2.28196157076273
>50K,112560.999347724,-3.33695892254401,-4.36969700059173
>50K,147109.999281129,-4.36557475653105,-5.65440270873392
>50K,175338.999138229,-5.20393526911,-6.73211080228674
>50K,234900.925428677,-10.4655446182097,-1985.92919980454
>50K,217082.999152802,-6.44822736769686,-8.2637098299799
>50K,97756.9994927089,-2.90006268709286,-3.76943881928686
<=50K,151867.999424937,-4.51026971100172,-5.79023397204751
<=50K,25863.9996020939,-0.76086417991401,-1.08229498688731
<=50K,109418.999494032,-3.2465674654143,-4.21050102349514
<=50K,203069.999284158,-6.03256641694705,-7.72073793177452
>50K,107843.153206243,5174.79361361344,-13.304445757646
>50K,264543.999048397,-7.86312006380092,-10.0071932313623
<=50K,148643.999569893,-4.41743689526277,-5.62793523424912
<=50K,125761.99947639,-3.73437990829595,-4.80330969520767
<=50K,193740.999514108,-5.75945323574986,-7.31147342529219
<=50K,588904.998930606,-17.5178240397146,-22.0791842249776
<=50K,115612.999287184,-3.42853071301254,-4.47696197132162
>50K,222373.999176686,-6.60586587006128,-8.45799382740816
<=50K,185358.999314241,-5.50588060348788,-7.0549784016675
<=50K,173646.999393848,-5.15826685955024,-6.60453430396485
<=50K,31165.9995995715,-0.919171770926878,-1.27384522456097
<=50K,189026.999449597,-5.61805159419196,-7.1512947547122
<=50K,296124.999199851,-8.80372714741052,-11.1697619885395
<=50K,334290.999129544,-9.93740255063052,-12.6200221520978
>50K,318449.998866357,-9.45887152728384,-12.1228106528943
<=50K,174162.999402458,-5.17376945062642,-6.62168338596058
<=50K,119720.999354046,-3.55176235531989,-4.61606454535222
<=50K,142718.999269718,-4.23538692185392,-5.48554101854621
<=50K,162592.999470404,-4.83014640989992,-6.17972465079912
>50K,236851.999149897,-7.03632645074891,-9.00322436525775
<=50K,154862.929445186,-7.90947671964696,-1881.89011918457
<=50K,168893.999362272,-5.01800236166462,-6.41445813982792
<=50K,344919.999049813,-10.2527585295047,-13.0302595103985
>50K,33355.2161938441,7297.00795304382,-14.2777099650068
>50K,291518.445333853,15015.3130143581,-37.539075275246
<=50K,170243.999135585,-5.0529314864275,-6.53473123431669
<=50K,369548.999263981,-10.9912432804535,-13.8751850101516
>50K,23437.9996542108,-0.689791219762171,-0.976759422811169
<=50K,202672.999438373,-6.02241945919365,-7.68060723413355
<=50K,171779.999182342,-5.10036556102272,-6.57006010751814
<=50K,264502.999220144,-7.86139703222514,-10.0055731463843
<=50K,244340.9992437,-7.26130782616784,-9.25398290227522
<=50K,209108.999341324,-6.21254182937719,-7.94064605750329
<=50K,187391.999407146,-5.5678329378597,-7.11015780472738
<=50K,119577.999411196,-3.55009013034252,-4.57800288931653
<=50K,195104.999169515,-5.793974050123,-7.44622233412419
<=50K,101751.999227019,-3.0132267696727,-3.99549496231883
>50K,362654.445151473,15013.1967589846,-40.2055644489217
<=50K,77331.999386639,-2.28897670215827,-3.05024146557988
<=50K,87517.9312156261,-5.78922001991711,-1819.5178662477
<=50K,113323.99915131,-3.3581997085599,-4.4225382398616
>50K,96298.9991598031,-2.85090053770722,-3.79518219875124
<=50K,237728.99911784,-7.06252530684522,-9.03579717783396
<=50K,200972.999429118,-5.97260526231014,-7.60839960942632
<=50K,212455.999058113,-6.31084089490739,-8.09103182784791
<=50K,131567.999348321,-3.90210816974314,-5.08393851202312
<=50K,185858.999191728,-5.51866488483598,-7.10274946419431
<=50K,231980.999440742,-6.89689633280388,-8.7459901630504
>50K,117962.928974765,-6.82718282225902,-1891.55903791207
<=50K,78171.9995450847,-2.31725662600894,-3.03724425905641
>50K,164134.999170708,-4.87076415970904,-6.31036055581402
>50K,171215.99933867,-5.08403754302671,-6.53815086353835
<=50K,140663.999255042,-4.1734102337568,-5.41901576538105
<=50K,249276.99928165,-7.4056897803445,-9.46625427538619
<=50K,117846.999238706,-3.49414837204121,-4.57206655748219
<=50K,52371.9996944684,-1.55299626046966,-2.02848355894136
<=50K,95806.0982715382,3322.1526610373,-9.55923737828472
>50K,137427.999172439,-4.07466955701538,-5.33036287029218
<=50K,169046.999145584,-5.02033340301362,-6.45429795404173
<=50K,339167.99885847,-10.0803307850928,-12.8375602972987
<=50K,504724.999062999,-15.0149963865265,-18.9093518987371
<=50K,132869.999451344,-3.94439101333757,-5.08712594439796
<=50K,135839.9992014,-4.02912762979817,-5.24987453443389
<=50K,35643.999636722,-1.05491056289808,-1.41025681326753
<=50K,198147.999415175,-5.8873183980019,-7.51796075095591
<=50K,220097.999413549,-6.5428242095297,-8.3092310471532
<=50K,262514.999448435,-7.80749393301825,-9.86118807638726
>50K,111566.999442549,-3.31008891341832,-4.29720124335184
<=50K,194095.999432836,-5.76774948258597,-7.35423212585674
<=50K,420916.998883999,-12.5138407796918,-15.8753744455845
>50K,197870.999402059,-5.87940880602119,-7.50427951787914
<=50K,253115.999144365,-7.52105621053413,-9.60099790844505
<=50K,206534.999252531,-6.13466147756367,-7.86291682092933
>50K,70446.9995550972,-2.08737787196968,-2.74883438234059
<=50K,201216.999209756,-5.9765882012945,-7.66405384662541
<=50K,209969.999394981,-6.23991210992546,-7.95008469054242
<=50K,196745.017164693,588.148787219801,-8.45388696666975
<=50K,175261.999409694,-5.20693643564078,-6.65697303314877
>50K,304954.999007451,-9.06183209947971,-11.5609242100703
<=50K,181264.999258342,-5.382001123512,-6.92849360317343
<=50K,200972.999418519,-5.97241926273372,-7.61095770593675
<=50K,37439.9995831167,-1.10382959794813,-1.53245014951436
<=50K,395169.999162079,-11.7532317144545,-14.8395040662825
<=50K,353212.999088848,-10.4993343902911,-13.340543945939
<=50K,38618.9995913708,-1.13768670112561,-1.59064034162738
<=50K,177710.999476467,-5.28055093284974,-6.7372108565784
<=50K,190760.999385376,-5.66515413088545,-7.27134610936943
<=50K,27775.9996747688,-0.819850726468229,-1.12647115230542
<=50K,470662.998974938,-13.9971994537667,-17.6915497235783
>50K,71737.9993993814,-2.12281027482159,-2.83771423732012
<=50K,74155.999281848,-2.19466334529893,-2.93337962790169
>50K,202466.943781062,-8.63338519716062,-1492.70967178595
<=50K,123982.999513212,-3.68111202775502,-4.7395703072129
<=50K,193493.999246352,-5.74709593428992,-7.3709724039849
<=50K,130570.999350905,-3.87485164711171,-5.01809390758836
>50K,90365.9691027894,99996.1655406329,-179.920242081916
<=50K,83443.9993211623,-2.47094255194485,-3.2795949119965
<=50K,239093.092337006,3129.89110641723,-14.6081283488317
<=50K,151368.999117038,-4.49071358804009,-5.83806912792452
<=50K,56629.9995408623,-1.6756380388313,-2.24083329391161
<=50K,117094.999281176,-3.47248788512153,-4.53395404308584
<=50K,189984.99913675,-5.64097654145767,-7.26396042674222
<=50K,126674.999379645,-3.75913247672402,-4.86918414308815
>50K,199805.999235457,-5.93482684039869,-7.60789329987538
<=50K,57595.9995408374,-1.70445272926073,-2.27594820814286
>50K,103458.999344662,-3.06734895553905,-4.01567142824091
>50K,282397.999283922,-8.39524729368051,-10.6547891690094
<=50K,298840.999156185,-8.88256646474526,-11.2959888497677
>50K,33299.9256305663,-4.46584100152334,-1978.40964194941
<=50K,306466.999392791,-9.11549475259828,-11.5011465459298
<=50K,189887.999472102,-5.64314927673047,-7.18869618561162
<=50K,83860.9992159175,-2.48177926741359,-3.31753684815714
<=50K,117392.999461681,-3.48406166429135,-4.50666370286488
<=50K,179009.999135625,-5.31229980263448,-6.87930949473026
<=50K,316100.999054396,-9.39553525138363,-11.9510091768831
>50K,293304.928722717,-12.0469346414935,-1898.08398167104
<=50K,175749.999192978,-5.21791374414604,-6.72479570693284
>50K,121717.930381755,-6.87060550344695,-1852.69522327421
>50K,229271.999138803,-6.81098978119912,-8.71834172782253
>50K,142827.999278932,-4.23878286021233,-5.48740376019201
>50K,22743.4454815299,15023.3153501752,-27.5597943193552
>50K,76370.9991357346,-2.25707033668817,-3.06259464395236
<=50K,216128.999433779,-6.42484446077926,-8.15895463937769
<=50K,107424.999300295,-3.18511966215659,-4.16797348197197
<=50K,611028.998936206,-18.1768407935849,-22.8963648363701
<=50K,363031.999170353,-10.7948594669474,-13.6646043157283
<=50K,170020.092473906,3131.94649341765,-12.0264338719166
<=50K,137899.999412281,-4.09448219478884,-5.27111503529982
<=50K,322673.999293303,-9.59481562166077,-12.1441402829164
<=50K,23777.999578334,-0.698051560935794,-1.01422155435104
<=50K,147844.999159241,-4.38734067844074,-5.68768113219197
<=50K,175758.999335261,-5.22031223847364,-6.69487985857897
<=50K,166458.999200981,-4.94128173205838,-6.37984984781989
>50K,128211.999331725,-3.80445809189087,-4.93328470709358
>50K,127454.999199186,-3.77900921603651,-4.94423792513589
<=50K,134698.999165913,-3.99638256439945,-5.19416917076835
>50K,254229.999098196,-7.55361248381361,-9.65139189593357
<=50K,159714.999100352,-4.73907634568214,-6.14997620220322
>50K,116285.999205376,-3.44527882763342,-4.54352198295327
<=50K,146718.999468183,-4.35795034272275,-5.58578614586399
>50K,361887.999120578,-10.7599700439089,-13.6336596576456
<=50K,32824.9994096089,-0.964821827691503,-1.38645166953175
>50K,225767.999112445,-6.70618968895796,-8.59481281826013
<=50K,393727.999212139,-11.711068381854,-14.7751431990116
<=50K,160368.999287293,-4.76128077195822,-6.13514428282645
>50K,191807.445450679,15018.2801128217,-33.8154901791794
<=50K,176968.939879241,-8.0596623663446,-1596.76023328527
>50K,33862.9993320677,-0.994566901479906,-1.44150943225223
<=50K,141458.999174688,-4.19643224148627,-5.45902537428597
<=50K,95392.9995491967,-2.83202638052345,-3.65202791143897
<=50K,221094.999434531,-6.57190614581836,-8.35260673010188
>50K,104500.928252958,-6.45075275731071,-1906.0898390216
<=50K,495887.999079668,-14.7499959754107,-18.6030528650854
<=50K,185690.999063566,-5.51389689630168,-7.09840375803002
<=50K,201821.924426912,-9.52561727936081,-2009.69433331637
<=50K,549340.998739086,-16.3370732851119,-20.6508060676501
<=50K,247444.999326651,-7.35500916686538,-9.35110561718804
<=50K,199565.999379115,-5.92982137976252,-7.56856742152988
>50K,139056.999293051,-4.12265506084279,-5.39242310347969
<=50K,185038.999235911,-5.49611094388546,-7.04865343371135
>50K,166123.999108785,-4.92998671276221,-6.38636802810855
<=50K,82649.1481827214,5010.54565713167,-12.1025845954421
<=50K,109274.999298703,-3.23982165231509,-4.24134672040854
<=50K,408327.999102723,-12.1429087842901,-15.3546940079416
>50K,186337.999179921,-5.5330270369831,-7.11976382244666
<=50K,251578.999473704,-7.48266731760393,-9.44524794434293
<=50K,76611.9993221083,-2.26657400277861,-3.03736699171602
<=50K,22545.9995657253,-0.659109915846695,-0.995418993922687
<=50K,53683.9991369796,-1.58188845048657,-2.21726371899954
<=50K,183626.999394829,-5.45556595102935,-6.97301292494917
<=50K,73202.9995902188,-2.16999886339718,-2.84303179144137
<=50K,108425.999195223,-3.21228302042927,-4.24021715330932
<=50K,116286.999217627,-3.44554657331628,-4.54033704165055
<=50K,145696.999309814,-4.3255545414383,-5.57686900507905
>50K,326155.999003599,-9.69417707043805,-12.3346031141498
>50K,201126.999117035,-5.97163648076881,-7.69089730699208
<=50K,250790.999225397,-7.4523985717674,-9.50532017993194
>50K,328215.999059159,-9.7563763415222,-12.3989440529139
<=50K,400442.9992729,-11.9123510845555,-15.0061372062709
<=50K,95984.9991439477,-2.84465899659023,-3.74758454069937
>50K,127650.999430067,-3.78905671737452,-4.89357240433843
<=50K,250678.999322358,-7.45124398222958,-9.47198546656219
<=50K,103949.999253104,-3.08046899034297,-4.05472340089102
<=50K,200198.99950227,-5.95115521399442,-7.55827707361325
<=50K,295790.999100384,-8.79151733530388,-11.1876077503346
<=50K,191840.999310276,-5.69970007350754,-7.28573676992934
<=50K,82621.9994257386,-2.44800148485346,-3.22722298790937
<=50K,160727.999301082,-4.77034105353289,-6.16725580712483
<=50K,109848.999201939,-3.25713255922373,-4.26335018839872
<=50K,339896.999216773,-10.1064984126542,-12.7992824410266
<=50K,371298.998992683,-11.038879152024,-14.0025803142844
<=50K,421836.998975945,-12.5431510102089,-15.8836306438214
>50K,29701.9994719758,-0.872172314797152,-1.26440533887764
<=50K,117380.99931944,-3.4795573956141,-4.56028058432851
<=50K,338739.999103651,-10.0704459483444,-12.7792134832494
<=50K,314524.934312587,-12.4229591899545,-1752.84537058008
>50K,173004.999368424,-5.13784454780023,-6.59711546460028
<=50K,286749.999126781,-8.52248788599363,-10.8495330118799
<=50K,163984.999352572,-4.87139111647984,-6.23820053227484
<=50K,219317.999353982,-6.51825176370748,-8.29832118454898
<=50K,44120.9294370938,-4.61131375037942,-1877.79252861574
<=50K,103793.999278746,-3.0767449214088,-4.0371979688646
>50K,310631.9991175,-9.23355984521584,-11.7358265393378
>50K,153975.999300229,-4.56995554261825,-5.90912824615003
<=50K,174574.999256028,-5.18338244278186,-6.67354701494991
<=50K,82388.312991828,10563.545691527,-21.9033584711512
<=50K,207252.999352883,-6.15840709047465,-7.85815556667998
>50K,746785.998585788,-22.2129117145393,-28.0159092670258
<=50K,308295.999182073,-9.16683179740925,-11.6134780623348
>50K,101824.925533684,-6.50592316600137,-1980.9575321025
<=50K,109008.999521162,-3.23530607755814,-4.18338434642737
<=50K,413362.924248736,-15.8226070671116,-2017.5661060814
<=50K,296325.999111898,-8.80737400432208,-11.2079268174984
<=50K,208358.13735725,4643.80404001375,-16.1359151020947
<=50K,120276.999363637,-3.56847105773844,-4.63442867744631
<=50K,193218.99947107,-5.74276515336598,-7.30707562102605
<=50K,86398.9993978164,-2.56025417361459,-3.37072661269851
<=50K,215250.999372271,-6.39593010615293,-8.16121539744215
<=50K,124469.999048844,-3.68680100047996,-4.87819617099001
<=50K,228648.999387833,-6.79624759817062,-8.64119696181853
<=50K,386396.998895508,-11.4846331567671,-14.6108120715995
<=50K,96797.9993224163,-2.86896672320176,-3.76994238886919
<=50K,159768.098168637,3320.24937429106,-11.9492217328824
<=50K,139463.999251178,-4.13844245801155,-5.36559146689876
>50K,550847.998626803,-16.3800124986987,-20.7336486684941
<=50K,68504.9993516156,-2.0268860891644,-2.71559208983031
<=50K,122214.999520663,-3.62743554204392,-4.68576815231227
<=50K,159441.999411686,-4.7355412907636,-6.0743074176287
<=50K,80637.9994603668,-2.39025239305588,-3.13678894503541
>50K,192389.999163231,-5.71300710531345,-7.34739393240461
<=50K,191323.999488146,-5.68747088302442,-7.22290298797143
<=50K,73008.9996827829,-2.1678517196896,-2.78975601934391
>50K,177857.999141784,-5.27855985216315,-6.82982464690581
<=50K,163002.999289016,-4.83964308033314,-6.23344209273726
<=50K,95550.9994502192,-2.83379342588431,-3.69607425546316
<=50K,125297.999453779,-3.71841705328958,-4.81207640806109
<=50K,198185.99914302,-5.88550895699176,-7.56382334624757
<=50K,295948.938444049,-11.6696884271984,-1639.1695714461
<=50K,182667.999333673,-5.42656546617621,-6.94499698495785
<=50K,124904.999502967,-3.7094128914128,-4.76420943607701
<=50K,171634.999078847,-5.09354540301677,-6.59803986065895
<=50K,376239.99925428,-11.1892852897008,-14.13770772201
<=50K,157390.999428899,-4.67460957324921,-5.99591429511466
>50K,178133.999249877,-5.28960583734672,-6.80262537444838
>50K,207200.999344317,-6.15676134750517,-7.85770235557457
<=50K,102102.999130243,-3.02285516055234,-4.02161063474596
>50K,92035.9993964533,-2.72793128716808,-3.58192204471473
<=50K,236425.999014944,-7.02121132847675,-9.02084525438063
<=50K,400965.999200281,-11.9249883002797,-15.0627232856027
<=50K,404572.999014393,-12.029258792591,-15.2401021952103
<=50K,227570.999289066,-6.7627095490633,-8.62202074466432
<=50K,145916.999586764,-4.3376396846207,-5.50966634961747
<=50K,190225.999327756,-5.65103281316695,-7.23213462363106
<=50K,356554.99917481,-10.6012858518507,-13.4326908033982
<=50K,66472.9995411428,-1.96883443907738,-2.60442629830031
<=50K,163038.999399936,-4.84056511255481,-6.23259747818206
<=50K,89558.9994278765,-2.65465611922232,-3.48314600928777
<=50K,163302.999400483,-4.85048348739055,-6.21808596356458
<=50K,192711.999267707,-5.72417695703037,-7.3367844620196
>50K,381152.999142294,-11.3341696790122,-14.3406317965254
<=50K,222433.99920368,-6.60832816788144,-8.45130511631283
<=50K,34705.9996363143,-1.0235537992589,-1.41589950808406
<=50K,47856.9992597159,-1.40928886874882,-1.98610593335663
<=50K,195215.999479813,-5.80447634918269,-7.35431694003608
<=50K,103643.148170783,5009.92189184941,-12.8974383132971
<=50K,329425.999219677,-9.79481949979465,-12.4094841265156
>50K,183611.92556592,-8.94216164848101,-1983.97784864116
>50K,184104.999285006,-5.468043223372,-7.01538929419628
<=50K,211384.999446464,-6.28329213876075,-7.98605334168164
<=50K,61776.9995345743,-1.8261207462953,-2.46455629133895
>50K,320193.999155465,-9.51802751710311,-12.0917370153355
<=50K,199443.999481855,-5.93002962832089,-7.51495021127011
<=50K,312587.99925217,-9.29395428403878,-11.7780500075972
<=50K,168674.999327432,-5.00832002964674,-6.44499208854932
<=50K,87555.9994495409,-2.59532022020062,-3.40457967333468
<=50K,220420.999258709,-6.54910982796408,-8.36599098972873
<=50K,404598.998987852,-12.0300251272712,-15.2421178352283
>50K,99064.99939334,-2.93710902181816,-3.84390485677204
<=50K,109972.999213218,-3.25938133901049,-4.28462020913113
<=50K,246651.999411879,-7.33264879661635,-9.30380069886829
<=50K,57422.9995191693,-1.69819837942145,-2.28342310670867
<=50K,291247.999322769,-8.6594052843785,-10.9739892907558
<=50K,163707.999216235,-4.85966405878823,-6.27370770186841
<=50K,240357.999166344,-7.1433493961964,-9.10170631300751
<=50K,25954.9995871485,-0.76283075730671,-1.09499014979349
<=50K,101592.999290766,-3.00902271507912,-3.98102064505692
<=50K,227889.999336117,-6.77267797324421,-8.62635465723325
<=50K,225052.999311461,-6.68748695637548,-8.53058870876294
>50K,228471.999340881,-6.78962437365118,-8.65238554106418
<=50K,245377.99925415,-7.29178946146515,-9.2968274306019
>50K,156623.227513682,7683.34067546253,-19.5898318193968
>50K,35031.9995866472,-1.03315674196322,-1.43107755746457
<=50K,258848.999282654,-7.69391271635521,-9.78322727042319
>50K,190114.999219762,-5.64601964417057,-7.25209130098142
<=50K,63909.9994385699,-1.89095587459413,-2.5314266063303
>50K,510071.998857177,-15.1675820156294,-19.1930901884694
<=50K,210866.999372012,-6.26643697951211,-7.98649806208795
<=50K,263023.999403055,-7.82010579451442,-9.91159814918347
<=50K,306784.999037034,-9.11784592870348,-11.6097083280248
<=50K,104332.999184661,-3.09006663906349,-4.09281095722356
<=50K,340733.998854056,-10.1260973830769,-12.906013449461
<=50K,288584.99925303,-8.58089319591732,-10.8685382481512
<=50K,241764.999188151,-7.18201973131434,-9.19101387443406
<=50K,111057.999513675,-3.29608888107807,-4.2621335638753
<=50K,104661.999570995,-3.10821057712077,-3.99260918157589
<=50K,313985.998660213,-9.32670044963854,-11.9559319877512
<=50K,52036.9994330558,-1.53729397165488,-2.09297417813394
<=50K,131776.026555979,910.087033515534,-6.66330346870826
<=50K,254220.999270828,-7.55597478897522,-9.61370032015193
>50K,152908.928952323,-7.86888913308705,-1892.84197232084
<=50K,211784.999316233,-6.29472221111093,-8.01124952272202
<=50K,160361.999082727,-4.75617611717001,-6.20007154958613
<=50K,387214.935173504,-14.5522009842793,-1733.49637521391
<=50K,187046.119992776,4058.43752916445,-14.2868917412816
<=50K,169630.999428292,-5.03922174087883,-6.44801657677012
<=50K,202955.999156138,-6.02768890135245,-7.73871567875694
<=50K,80466.999270626,-2.38300690399457,-3.16260808063914
<=50K,407671.999134999,-12.1237172939857,-15.3249291428908
<=50K,243424.999219611,-7.23278592245305,-9.23561339564563
>50K,347490.999101007,-10.32998862785,-13.115819770225
>50K,146160.99933294,-4.3368944956988,-5.62237802857787
<=50K,449431.999133495,-13.3673073319961,-16.8716900146519
<=50K,288824.914871959,-12.5640647094007,-2268.96405857141
<=50K,134812.999432905,-4.00115912826244,-5.17242110555136
<=50K,190400.999359582,-5.6565696358764,-7.23363861704824
<=50K,260616.999390819,-7.74866484260061,-9.82028169286018
<=50K,45603.9995006967,-1.34545566066944,-1.85557808247877
>50K,67840.9992444349,-2.00512685046357,-2.71828489555457
>50K,244521.928227356,-10.6208353150823,-1911.2728182312
<=50K,430470.99919735,-12.8036764976961,-16.1551874979952
<=50K,194697.999182072,-5.78110841008601,-7.43962261142735
<=50K,94234.9994469579,-2.7940725123299,-3.65366206841234
<=50K,188329.999021835,-5.58651728400199,-7.26793749455409
<=50K,146180.999232227,-4.33802309881443,-5.62063087574825
<=50K,177124.999527503,-5.26566603525175,-6.68341769114702
<=50K,68329.9994923765,-2.02245305103704,-2.69484698291423
<=50K,95635.9993212895,-2.83354202671367,-3.73668014040302
<=50K,238328.999205754,-7.08116574627479,-9.0457097720988
<=50K,416128.998906849,-12.3723781362207,-15.6841650176873
<=50K,285003.999299666,-8.47209030386617,-10.7596665302177
<=50K,186293.999401559,-5.53413663673723,-7.08146887249938
<=50K,188785.99923926,-5.60634166367612,-7.20330705263275
>50K,31351.9994862565,-0.922083733948848,-1.31575481617399
<=50K,197612.999466335,-5.87395871282408,-7.46591800627081
<=50K,161942.030707578,1050.1889908956,-8.036559236572
>50K,275438.153013164,5169.80460609166,-19.5408234414103
<=50K,361720.998888365,-10.7533791380233,-13.6549304718932
<=50K,144967.999303831,-4.30516577954544,-5.5344591248996
<=50K,190539.202764004,6843.32921704217,-19.3273356067342
<=50K,178036.999437046,-5.28966544078599,-6.75780151627676
<=50K,306984.999007175,-9.12332803040059,-11.6237607639617
>50K,87927.9993156899,-2.60438799958113,-3.44693625724951
<=50K,242618.999178648,-7.20903947734475,-9.204339690211
<=50K,154164.99947926,-4.57950847680093,-5.86334048156858
<=50K,511330.999042936,-15.209414423703,-19.181784365454
<=50K,221025.999057274,-6.56603565962966,-8.4087240903891
<=50K,222181.999076988,-6.59846497283197,-8.4743345515918
>50K,126569.445495246,15020.2233280674,-31.402955962514
<=50K,202343.999423057,-6.01322892413022,-7.66172027531546
<=50K,190422.999520945,-5.66159668139184,-7.1770184383259
<=50K,238916.999381597,-7.10201775775063,-9.02198075953884
>50K,221946.928803645,-9.92225865237922,-1895.43435840759
<=50K,37996.9994331764,-1.11824715935903,-1.58419682240227
>50K,147097.999162478,-4.36327823578155,-5.68122617311696
<=50K,278252.999173742,-8.26947072270246,-10.5327791955511
<=50K,195410.999436202,-5.80706771873694,-7.40099392150642
<=50K,76195.9993467711,-2.25444442603423,-3.01797276233644
>50K,120130.928912433,-6.89270000174661,-1891.63037302149
<=50K,186013.999546901,-5.53141176199445,-6.99966397508954
<=50K,205902.999366392,-6.11847622392586,-7.80438229778975
<=50K,125404.999328085,-3.72064515839431,-4.83204057901635
<=50K,219837.999341275,-6.53310885059463,-8.32551337863468
<=50K,19394.9996008682,-0.567900156495602,-0.846508959578601
>50K,223326.99932618,-6.63675088823977,-8.45839264910872
<=50K,114061.999256137,-3.38179247097502,-4.42693588837311
>50K,95653.9993998602,-2.83471007590482,-3.72700958917703
<=50K,177304.999301315,-5.26538073321454,-6.76489626557431
<=50K,117680.999144651,-3.48782621373188,-4.58556426559475
<=50K,237650.999416709,-7.06511910988146,-8.96421265879282
<=50K,150569.999393586,-4.47105401376861,-5.74975033264791
<=50K,106705.04402042,1502.83529500599,-6.81376955861607
